tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
,Brisbane International,Hard,0,,2025-01-01,0,132399,0,,Yasuo Nishioka,,0,,0,208103,0,,Jiri Lehecka,,0,,0,2-6 7-6 4-6,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,776,28,1660
,Brisbane International,Hard,0,,2025-01-01,0,111797,0,,Nicolas Jarry,,0,,0,126127,0,,Benjamin Bonzi,,0,,0,6-2 6-3,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1370,75,730
,Brisbane International,Hard,0,,2025-01-01,0,126846,0,,Aleksandar Vukic,,0,,0,105777,0,,Grigor Dimitrov,,0,,0,2-6 6-7,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,778,10,3350
,Brisbane International,Hard,0,,2025-01-01,0,147490,0,,Jerry Thompson,,0,,0,210506,0,,Alex Michelsen,,0,,0,7-5 6-3,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1745,41,1245
,Brisbane International,Hard,0,,2025-01-02,0,105583,0,,Dusan Lajovic,,0,,0,210150,0,,Jakub Mensik,,0,,0,3-6 2-6,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,710,48,1136
,Brisbane International,Hard,0,,2025-01-02,0,124187,0,,Reilly Opelka,,0,,0,208286,0,,Matteo Arnaldi,,0,,0,7-6 7-6,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,176,37,1345
,Brisbane International,Hard,0,,2025-01-02,0,126207,0,,Frances Tiafoe,,0,,0,208659,0,,Giovanni Mpetshi Perricard,,0,,0,4-6 6-7,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2585,31,1561
,Brisbane International,Hard,0,,2025-01-02,0,104925,0,,Novak Djokovic,,0,,0,104792,0,,Gael Monfils,,0,,0,6-3 6-3,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3910,55,1005
,Brisbane International,Hard,0,,2025-01-03,0,111797,0,,Nicolas Jarry,,0,,0,208103,0,,Jiri Lehecka,,0,,0,4-6 4-6,3,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1370,28,1660
,Brisbane International,Hard,0,,2025-01-03,0,208659,0,,Giovanni Mpetshi Perricard,,0,,0,210150,0,,Jakub Mensik,,0,,0,7-5 7-6,3,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1561,48,1136
,Brisbane International,Hard,0,,2025-01-03,0,104925,0,,Novak Djokovic,,0,,0,124187,0,,Reilly Opelka,,0,,0,6-7 3-6,3,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3910,293,176
,Brisbane International,Hard,0,,2025-01-04,0,124187,0,,Reilly Opelka,,0,,0,208659,0,,Giovanni Mpetshi Perricard,,0,,0,6-3 7-6,3,Semifinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,176,31,1561
,Hong Kong Tennis Open,Hard,0,,2025-01-01,0,200175,0,,Miomir Kecmanovic,,0,,0,142378,0,,Arthur Muller,,0,,0,7-5 6-7 6-7,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1021,67,778
,Hong Kong Tennis Open,Hard,0,,2025-01-01,0,111815,0,,Cameron Norrie,,0,,0,132283,0,,Lorenzo Sonego,,0,,0,6-2 4-6 6-1,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1119,53,1026
,Hong Kong Tennis Open,Hard,0,,2025-01-01,0,200267,0,,Zizou Bergs,,0,,0,209950,0,,Arthur Fils,,0,,0,6-7 4-6,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,768,20,2355
,Hong Kong Tennis Open,Hard,0,,2025-01-01,0,105453,0,,Kei Nishikori,,0,,0,111575,0,,Karen Khachanov,,0,,0,4-6 6-3 7-5,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,578,19,2410
,Hong Kong Tennis Open,Hard,0,,2025-01-02,0,132686,0,,Nuno Borges,,0,,0,144719,0,,Jaume Munar,,0,,0,3-6 5-7,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1355,62,832
,Hong Kong Tennis Open,Hard,0,,2025-01-02,0,207518,0,,Lorenzo Musetti,,0,,0,209113,0,,Gabriel Diallo,,0,,0,6-4 6-3,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2600,87,643
,Hong Kong Tennis Open,Hard,0,,2025-01-02,0,124079,0,,Pedro Martinez,,0,,0,210234,0,,Juncheng Shang,,0,,0,3-6 1-6,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1205,50,1115
,Hong Kong Tennis Open,Hard,0,,2025-01-02,0,206681,0,,Fabian Marozsan,,0,,0,126094,0,,Andrey Rublev,,0,,0,7-5 3-6 6-3,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,935,8,3760
,Hong Kong Tennis Open,Hard,0,,2025-01-03,0,209950,0,,Arthur Fils,,0,,0,142378,0,,Arthur Muller,,0,,0,6-3 3-6 1-6,3,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2355,67,778
,Hong Kong Tennis Open,Hard,0,,2025-01-03,0,144719,0,,Jaume Munar,,0,,0,207518,0,,Lorenzo Musetti,,0,,0,2-6 7-6 7-5,3,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,832,17,2600
,Hong Kong Tennis Open,Hard,0,,2025-01-03,0,206681,0,,Fabian Marozsan,,0,,0,210234,0,,Juncheng Shang,,0,,0,6-1 3-6 4-6,3,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,935,50,1115
,Hong Kong Tennis Open,Hard,0,,2025-01-03,0,105453,0,,Kei Nishikori,,0,,0,111815,0,,Cameron Norrie,,0,,0,6-3 3-6 6-2,3,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,578,49,1119
,Hong Kong Tennis Open,Hard,0,,2025-01-04,0,144719,0,,Jaume Munar,,0,,0,142378,0,,Arthur Muller,,0,,0,6-7 4-6,3,Semifinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,832,67,778
,Hong Kong Tennis Open,Hard,0,,2025-01-05,0,142378,0,,Arthur Muller,,0,,0,105453,0,,Kei Nishikori,,0,,0,2-6 6-1 6-3,3,The Final,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,778,106,578
,Adelaide International,Hard,0,,2025-01-06,0,207405,0,,Zheng Qi Jonathan Zhang,,0,,0,133430,0,,Denis Shapovalov,,0,,0,3-6 4-6,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1140,58,981
,Adelaide International,Hard,0,,2025-01-06,0,200221,0,,Alejandro Davidovich Fokina,,0,,0,120759,0,,Alberto Bautista,,0,,0,7-5 6-2,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,775,51,1067
,Adelaide International,Hard,0,,2025-01-06,0,126239,0,,Arthur Rinderknech,,0,,0,100099,0,,Thomaz Koch,,0,,0,5-7 6-7,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,927,64,795
,Adelaide International,Hard,0,,2025-01-06,0,106423,0,,Thanasi Kokkinakis,,0,,0,132399,0,,Yasuo Nishioka,,0,,0,6-3 3-6 6-3,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,716,63,807
,Adelaide International,Hard,0,,2025-01-07,0,105902,0,,James Duckworth,,0,,0,111454,0,,Li Tu,,0,,0,1-6 5-7,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,624,179,323
,Adelaide International,Hard,0,,2025-01-07,0,131905,0,,Manuel Guinard,,0,,0,126128,0,,Roman Safiullin,,0,,0,7-6 2-6 6-1,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,209,62,823
,Adelaide International,Hard,0,,2025-01-07,0,126846,0,,Aleksandar Vukic,,0,,0,106218,0,,Marcos Giron,,0,,0,2-6 6-3 3-6,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,778,45,1150
,Adelaide International,Hard,0,,2025-01-07,0,200175,0,,Miomir Kecmanovic,,0,,0,122330,0,,Alexander Bublik,,0,,0,6-4 6-2,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1021,33,1420
,Adelaide International,Hard,0,,2025-01-07,0,200443,0,,Adam Walton,,0,,0,209070,0,,Arthur Cazaux,,0,,0,5-7 1-6,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,636,80,707
,Adelaide International,Hard,0,,2025-01-07,0,210416,0,,Bryce Nakashima,,0,,0,105870,0,,Yannick Hanfmann,,0,,0,6-1 2-6 6-3,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1335,98,615
,Adelaide International,Hard,0,,2025-01-07,0,105676,0,,David Goffin,,0,,0,208014,0,,Rinky Hijikata,,0,,0,1-6 2-6,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1029,79,712
,Adelaide International,Hard,0,,2025-01-07,0,144869,0,,Tomas Martin Etcheverry,,0,,0,209262,0,,Tristan Schoolkate,,0,,0,7-6 6-3,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1315,173,336
,Adelaide International,Hard,0,,2025-01-08,0,209070,0,,Arthur Cazaux,,0,,0,200000,0,,Felix Auger Aliassime,,0,,0,6-1 4-6 5-7,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,707,29,1680
,Adelaide International,Hard,0,,2025-01-08,0,106218,0,,Marcos Giron,,0,,0,133430,0,,Denis Shapovalov,,0,,0,7-5 6-2,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1150,58,981
,Adelaide International,Hard,0,,2025-01-08,0,100099,0,,Thomaz Koch,,0,,0,200175,0,,Miomir Kecmanovic,,0,,0,6-7 2-6,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,795,55,1021
,Adelaide International,Hard,0,,2025-01-08,0,208014,0,,Rinky Hijikata,,0,,0,210416,0,,Bryce Nakashima,,0,,0,6-2 3-6 7-6,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,712,37,1335
,Adelaide International,Hard,0,,2025-01-08,0,111454,0,,Li Tu,,0,,0,126127,0,,Benjamin Bonzi,,0,,0,3-6 3-6,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,323,70,762
,Adelaide International,Hard,0,,2025-01-08,0,200624,0,,Sebastian Korda,,0,,0,200221,0,,Alejandro Davidovich Fokina,,0,,0,6-3 6-3,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1985,68,775
,Adelaide International,Hard,0,,2025-01-08,0,131905,0,,Manuel Guinard,,0,,0,126205,0,,Tommy Paul,,0,,0,4-6 6-3 3-6,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,209,12,3145
,Adelaide International,Hard,0,,2025-01-08,0,106423,0,,Thanasi Kokkinakis,,0,,0,144869,0,,Tomas Martin Etcheverry,,0,,0,7-5 4-6 7-6,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,716,39,1315
,Adelaide International,Hard,0,,2025-01-09,0,208014,0,,Rinky Hijikata,,0,,0,126205,0,,Tommy Paul,,0,,0,3-6 4-6,3,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,712,12,3145
,Adelaide International,Hard,0,,2025-01-09,0,200000,0,,Felix Auger Aliassime,,0,,0,106218,0,,Marcos Giron,,0,,0,7-6 6-3,3,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1680,45,1150
,Adelaide International,Hard,0,,2025-01-09,0,126127,0,,Benjamin Bonzi,,0,,0,200175,0,,Miomir Kecmanovic,,0,,0,2-6 3-6,3,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,762,55,1021
,Adelaide International,Hard,0,,2025-01-10,0,200000,0,,Felix Auger Aliassime,,0,,0,126205,0,,Tommy Paul,,0,,0,7-6 3-6 6-4,3,Semifinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1680,12,3145
,Adelaide International,Hard,0,,2025-01-10,0,200175,0,,Miomir Kecmanovic,,0,,0,200624,0,,Sebastian Korda,,0,,0,3-6 6-7,3,Semifinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1021,22,1985
,Adelaide International,Hard,0,,2025-01-11,0,200000,0,,Felix Auger Aliassime,,0,,0,200624,0,,Sebastian Korda,,0,,0,6-3 3-6 6-1,3,The Final,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1680,22,1985
,ASB Classic,Hard,0,,2025-01-05,0,209260,0,,Luciano Darderi,,0,,0,132686,0,,Nuno Borges,,0,,0,7-5 3-6 5-7,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1198,36,1370
,ASB Classic,Hard,0,,2025-01-06,0,106148,0,,Roberto Carballes Baena,,0,,0,127157,0,,Daniel Altmaier,,0,,0,6-3 3-6 7-5,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,981,93,625
,ASB Classic,Hard,0,,2025-01-06,0,208653,0,,Isaac Becroft,,0,,0,200267,0,,Zizou Bergs,,0,,0,3-6 5-7,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,15,66,783
,ASB Classic,Hard,0,,2025-01-06,0,210506,0,,Alex Michelsen,,0,,0,111576,0,,Sumit Nagal,,0,,0,6-7 6-4 6-2,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1245,96,622
,ASB Classic,Hard,0,,2025-01-06,0,105173,0,,Adrian Mannarino,,0,,0,208363,0,,Mariano Navone,,0,,0,6-7 7-6 1-6,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,744,46,1148
,ASB Classic,Hard,0,,2025-01-06,0,132283,0,,Lorenzo Sonego,,0,,0,209113,0,,Gabriel Diallo,,0,,0,7-6 2-6 7-6,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1026,87,646
,ASB Classic,Hard,0,,2025-01-06,0,111815,0,,Cameron Norrie,,0,,0,200274,0,,Alex Diaz,,0,,0,2-6 3-6,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1124,78,714
,ASB Classic,Hard,0,,2025-01-07,0,104792,0,,Gael Monfils,,0,,0,124079,0,,Pedro Martinez,,0,,0,1-6 7-6 6-3,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1030,43,1220
,ASB Classic,Hard,0,,2025-01-07,0,102324,0,,Bart De Buyser,,0,,0,105526,0,,Jan Lennard Struff,,0,,0,3-6 4-6,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,784,42,1225
,ASB Classic,Hard,0,,2025-01-07,0,210460,0,,Nishesh Basavareddy,,0,,0,207681,0,,Francisco Comesana,,0,,0,6-2 6-2,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,453,85,661
,ASB Classic,Hard,0,,2025-01-07,0,105807,0,,Pablo Carreno Busta,,0,,0,210150,0,,Jakub Mensik,,0,,0,0-6 6-4 5-7,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,317,49,1122
,ASB Classic,Hard,0,,2025-01-07,0,210460,0,,Nishesh Basavareddy,,0,,0,126214,0,,Alejandro Tabilo,,0,,0,6-4 5-7 6-4,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,453,23,1943
,ASB Classic,Hard,0,,2025-01-07,0,208134,0,,Luca Nardi,,0,,0,200267,0,,Zizou Bergs,,0,,0,1-6 4-6,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,637,66,783
,ASB Classic,Hard,0,,2025-01-08,0,210506,0,,Alex Michelsen,,0,,0,132283,0,,Lorenzo Sonego,,0,,0,7-6 6-2,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1245,54,1026
,ASB Classic,Hard,0,,2025-01-08,0,202104,0,,Sebastian Baez,,0,,0,200274,0,,Alex Diaz,,0,,0,4-6 6-7,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1690,78,714
,ASB Classic,Hard,0,,2025-01-08,0,106148,0,,Roberto Carballes Baena,,0,,0,202103,0,,Francisco Cerundolo,,0,,0,6-2 7-5,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,981,31,1620
,ASB Classic,Hard,0,,2025-01-08,0,105526,0,,Jan Lennard Struff,,0,,0,104792,0,,Gael Monfils,,0,,0,1-6 6-7,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1225,52,1030
,ASB Classic,Hard,0,,2025-01-08,0,132686,0,,Nuno Borges,,0,,0,208363,0,,Mariano Navone,,0,,0,4-6 7-5 6-4,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1370,46,1148
,ASB Classic,Hard,0,,2025-01-08,0,210097,0,,Ben Shelton,,0,,0,210150,0,,Jakub Mensik,,0,,0,6-7 6-4 5-7,3,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2330,49,1122
,ASB Classic,Hard,0,,2025-01-08,0,210460,0,,Nishesh Basavareddy,,0,,0,210506,0,,Alex Michelsen,,0,,0,2-6 6-2 6-4,3,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,453,41,1245
,ASB Classic,Hard,0,,2025-01-09,0,200274,0,,Alex Diaz,,0,,0,104792,0,,Gael Monfils,,0,,0,3-6 1-6,3,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,714,52,1030
,ASB Classic,Hard,0,,2025-01-09,0,200267,0,,Zizou Bergs,,0,,0,106148,0,,Roberto Carballes Baena,,0,,0,1-6 6-2 6-3,3,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,783,59,981
,ASB Classic,Hard,0,,2025-01-09,0,210150,0,,Jakub Mensik,,0,,0,132686,0,,Nuno Borges,,0,,0,7-6 2-6 6-7,3,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1122,36,1370
,ASB Classic,Hard,0,,2025-01-10,0,104792,0,,Gael Monfils,,0,,0,210460,0,,Nishesh Basavareddy,,0,,0,7-6 6-4,3,Semifinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1030,133,453
,ASB Classic,Hard,0,,2025-01-10,0,132686,0,,Nuno Borges,,0,,0,200267,0,,Zizou Bergs,,0,,0,2-6 6-3 5-7,3,Semifinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1370,66,783
,ASB Classic,Hard,0,,2025-01-11,0,104792,0,,Gael Monfils,,0,,0,200267,0,,Zizou Bergs,,0,,0,6-3 6-4,3,The Final,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1030,66,783
,Australian Open,Hard,0,,2025-01-12,0,117357,0,,Omar Jasika,,0,,0,200384,0,,Hugo Gaston,,0,,0,2-6 6-3 2-6 2-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,323,81,703
,Australian Open,Hard,0,,2025-01-12,0,209950,0,,Arthur Fils,,0,,0,202261,0,,Otto Virtanen,,0,,0,3-6 7-6 6-4 6-4,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2280,93,627
,Australian Open,Hard,0,,2025-01-12,0,106329,0,,Thiago Monteiro,,0,,0,105453,0,,Kei Nishikori,,0,,0,6-4 7-6 5-7 2-6 3-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,566,76,743
,Australian Open,Hard,0,,2025-01-12,0,134770,0,,Casper Ruud,,0,,0,144719,0,,Jaume Munar,,0,,0,6-3 1-6 7-5 2-6 6-1,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4210,62,922
,Australian Open,Hard,0,,2025-01-12,0,102324,0,,Bart De Buyser,,0,,0,200273,0,,Hady Habib,,0,,0,6-7 4-6 6-7,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,784,219,264
,Australian Open,Hard,0,,2025-01-12,0,208103,0,,Jiri Lehecka,,0,,0,111454,0,,Li Tu,,0,,0,6-1 3-6 6-3 7-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1660,168,342
,Australian Open,Hard,0,,2025-01-12,0,111576,0,,Sumit Nagal,,0,,0,207830,0,,Tomas Machac,,0,,0,3-6 1-6 5-7,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,635,25,1805
,Australian Open,Hard,0,,2025-01-12,0,200005,0,,Ugo Humbert,,0,,0,209263,0,,Matteo Gigante,,0,,0,7-6 7-5 6-4,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2765,145,403
,Australian Open,Hard,0,,2025-01-12,0,206904,0,,Gauthier Onclin,,0,,0,124187,0,,Reilly Opelka,,0,,0,6-3 6-7 3-6 2-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,242,170,341
,Australian Open,Hard,0,,2025-01-12,0,111460,0,,Quentin Halys,,0,,0,200443,0,,Adam Walton,,0,,0,4-6 4-6 6-4 7-6 7-5,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,756,90,636
,Australian Open,Hard,0,,2025-01-12,0,106298,0,,Lucas Pouille,,0,,0,100644,0,,Alexander Zverev,,0,,0,4-6 4-6 4-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,575,2,7635
,Australian Open,Hard,0,,2025-01-13,0,126207,0,,Frances Tiafoe,,0,,0,126239,0,,Arthur Rinderknech,,0,,0,7-6 6-3 4-6 6-7 6-3,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2560,61,927
,Australian Open,Hard,0,,2025-01-13,0,126214,0,,Alejandro Tabilo,,0,,0,106148,0,,Roberto Carballes Baena,,0,,0,6-1 2-6 3-6 6-7,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1705,57,981
,Australian Open,Hard,0,,2025-01-13,0,210150,0,,Jakub Mensik,,0,,0,105932,0,,Nikoloz Basilashvili,,0,,0,6-1 6-7 6-3 6-3,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1162,206,273
,Australian Open,Hard,0,,2025-01-13,0,126774,0,,Stefanos Tsitsipas,,0,,0,210506,0,,Alex Michelsen,,0,,0,5-7 3-6 6-2 4-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3195,42,1270
,Australian Open,Hard,0,,2025-01-13,0,132686,0,,Nuno Borges,,0,,0,142378,0,,Arthur Muller,,0,,0,6-7 6-3 6-2 7-5,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1445,58,965
,Australian Open,Hard,0,,2025-01-13,0,205734,0,,Thiago Seyboth Wild,,0,,0,206681,0,,Fabian Marozsan,,0,,0,3-6 7-6 5-7 7-5 5-7,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,732,59,960
,Australian Open,Hard,0,,2025-01-13,0,105902,0,,James Duckworth,,0,,0,208502,0,,Dominic Stricker,,0,,0,6-2 6-4 6-2,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,637,304,173
,Australian Open,Hard,0,,2025-01-13,0,212021,0,,Martin Landaluce,,0,,0,212324,0,,John Mccabe,,0,,0,4-6 3-6 4-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,414,258,216
,Australian Open,Hard,0,,2025-01-13,0,206173,0,,Jannik Sinner,,0,,0,111797,0,,Nicolas Jarry,,0,,0,7-6 7-6 6-1,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11830,36,1340
,Australian Open,Hard,0,,2025-01-13,0,136440,0,,Dominik Koepfer,,0,,0,147490,0,,Jerry Thompson,,0,,0,6-7 4-6 6-4 3-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,485,27,1695
,Australian Open,Hard,0,,2025-01-13,0,209262,0,,Tristan Schoolkate,,0,,0,106121,0,,Taro Daniel,,0,,0,6-7 7-6 6-1 6-4,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,336,113,519
,Australian Open,Hard,0,,2025-01-13,0,106000,0,,Damir Dzumhur,,0,,0,126846,0,,Aleksandar Vukic,,0,,0,7-6 0-6 6-3 3-6 4-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,679,68,778
,Australian Open,Hard,0,,2025-01-13,0,207733,0,,Jack Draper,,0,,0,208363,0,,Mariano Navone,,0,,0,4-6 6-3 3-6 6-3 6-2,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2530,47,1173
